trade_date,stock_code,stock_name,close,industry,price_change_rate,max_profit,max_loss,MA_all_cv,all_cv_vs_15,all_cv_vs_15_ema_3d,all_cv_count,all_cv_count_5D_max,all_cv_count_5D_min,MA_most_cv,most_cv_vs_15,most_cv_vs_15_ema_3d,most_cv_count,most_cv_count_5D_max,most_cv_count_5D_min,MA_alignment,MA_all_ema_3d_cont,MA_most_ema_3d_cont,DIF,dif_close,rate_sum,rate_per_ema_3d,rate_per_ema_count,sum_rate_per_ema_3d
2025-02-27,603171.SH,税友股份,43.55,软件服务,-3.8,24.121,5.729,116.65,6.03,6.16,-13,-9.0,-13.0,92.33,7.25,7.68,-15,-11.0,-15.0,10,16,16,3.3993,7.8055,321.53,-6.85,-12,-45.36
2025-06-19,603171.SH,税友股份,39.34,软件服务,1.11,15.767,13.618,23.77,1.23,1.12,0,5.0,0.0,17.43,1.37,1.19,0,5.0,0.0,-1,-4,-4,-0.7013,-1.7827,358.67,0.39,0,3.5
2025-07-08,603171.SH,税友股份,38.0,软件服务,-2.21,19.128,3.288,13.9,0.72,0.74,5,5.0,1.0,12.16,0.96,1.1,1,1.0,0.0,0,-1,-1,-0.2228,-0.5863,505.02,18.12,2,-3.01
2025-08-14,603171.SH,税友股份,48.88,软件服务,0.02,22.62,9.113,54.43,2.81,3.0,0,0.0,0.0,32.2,2.53,2.87,0,0.0,0.0,0,0,0,1.5191,3.1078,396.63,3.66,1,-1.81
2025-04-14,603173.SH,福斯达,22.47,机械基件,1.13,20.42,1.443,41.34,2.54,2.33,0,0.0,0.0,47.51,4.21,3.79,0,0.0,0.0,0,0,-5,-0.5656,-2.5171,433.39,-5.28,-2,11.83
2025-07-09,603173.SH,福斯达,36.99,机械基件,-0.48,16.608,11.726,50.52,3.1,3.13,0,0.0,0.0,24.23,2.15,2.07,0,0.0,0.0,5,8,8,1.0862,2.9365,344.18,-6.82,-3,-0.05
2025-07-03,603176.SH,汇通集团,4.83,建筑工程,-0.21,15.975,4.979,11.38,0.88,1.05,1,1.0,0.0,10.99,1.35,1.72,0,0.0,0.0,0,0,0,-0.0214,-0.4431,207.81,1.95,1,2.19
2025-07-16,603176.SH,汇通集团,6.37,建筑工程,-5.91,22.862,13.089,81.97,6.36,5.06,-2,0.0,-2.0,80.67,9.91,7.9,-2,0.0,-2.0,1,4,4,0.3436,5.394,806.15,39.23,10,92.57
2025-07-31,603176.SH,汇通集团,6.64,建筑工程,-10.03,15.433,10.709,129.54,10.05,10.09,-13,-9.0,-13.0,105.8,12.99,13.38,-13,-9.0,-13.0,12,15,15,0.5756,8.6687,755.66,-4.69,-6,-32.17
2025-01-07,603177.SH,德创环保,7.07,环境保护,3.36,22.348,1.132,63.29,4.46,4.17,-1,0.0,-1.0,63.99,6.81,6.46,-7,-3.0,-7.0,-1,-6,-11,-0.3742,-5.2928,365.58,-1.76,-6,-14.94
2025-08-19,603177.SH,德创环保,9.88,环境保护,1.13,20.766,-0.202,31.41,2.22,2.3,0,0.0,0.0,15.44,1.64,1.78,0,0.0,0.0,10,0,0,0.1803,1.8249,718.76,6.3,5,92.11
2025-02-27,603178.SH,圣龙股份,18.91,汽车配件,-1.82,23.013,16.009,31.95,1.82,1.96,0,0.0,0.0,16.16,1.41,1.3,0,0.0,0.0,0,0,4,0.0468,0.2475,521.35,10.32,4,28.9
2025-04-15,603178.SH,圣龙股份,16.67,汽车配件,-0.24,21.169,0.123,59.37,3.38,3.24,0,0.0,0.0,65.53,5.71,5.52,-3,0.0,-3.0,0,-6,-6,-0.7856,-4.7127,288.08,-14.57,-3,-8.3
2025-02-12,603179.SH,新泉股份,48.76,汽车配件,-2.38,15.217,1.249,29.7,1.56,1.47,0,0.0,0.0,28.95,2.36,2.29,0,0.0,0.0,0,0,5,1.0149,2.0814,448.14,6.91,5,21.86
2025-07-29,603179.SH,新泉股份,41.15,汽车配件,-1.65,18.257,2.514,22.13,1.16,0.94,0,11.0,0.0,23.46,1.91,1.56,0,4.0,0.0,0,0,-5,-0.831,-2.0194,576.4,9.94,6,39.3
2025-08-27,603179.SH,新泉股份,49.78,汽车配件,-2.1,20.049,12.62,33.22,1.75,1.67,0,0.0,0.0,32.95,2.68,2.63,0,0.0,0.0,0,5,5,1.3127,2.637,449.8,-3.51,-2,-10.62
2025-07-28,603181.SH,皇马科技,13.08,化工原料,-1.21,15.426,2.226,25.57,1.67,1.81,0,0.0,0.0,17.4,1.74,2.01,0,0.0,0.0,0,0,0,0.2128,1.6269,408.62,-16.84,-2,-15.8
2025-08-19,603181.SH,皇马科技,15.22,化工原料,-1.81,23.937,2.42,66.83,4.37,4.41,-7,-3.0,-7.0,50.67,5.06,5.21,-8,-4.0,-8.0,11,11,11,0.6671,4.383,554.45,-3.09,-6,-29.04
2025-03-07,603183.SH,建研院,3.85,建筑工程,-1.03,17.632,2.015,6.92,0.75,0.83,4,4.0,0.0,3.65,0.54,0.62,5,5.0,1.0,0,0,0,0.0036,0.0935,332.71,-1.3,-1,-13.82
2025-07-02,603185.SH,弘元绿能,15.29,电气设备,4.58,27.627,8.328,20.15,0.67,0.57,28,28.0,24.0,18.45,1.21,1.05,0,5.0,0.0,0,1,1,0.1672,1.0935,604.59,9.58,1,13.1
2025-08-28,603185.SH,弘元绿能,19.48,电气设备,-0.61,18.882,11.279,57.4,1.91,2.0,0,0.0,0.0,15.29,1.0,1.15,1,1.0,0.0,0,0,0,0.4738,2.4322,333.69,-1.74,-4,-29.86
2025-04-15,603186.SH,华正新材,22.38,元器件,-1.97,15.729,7.316,66.84,2.86,2.89,0,0.0,-1.0,68.41,5.01,5.18,-5,-1.0,-5.0,0,0,0,-1.2469,-5.5715,292.2,-5.78,-1,-36.22
2025-08-07,603186.SH,华正新材,32.39,元器件,-0.95,20.703,16.625,50.67,2.17,2.24,0,0.0,0.0,20.54,1.51,1.68,0,0.0,0.0,0,0,0,0.8929,2.7567,271.84,-8.48,-4,-28.41
2025-08-14,603187.SH,海容冷链,12.72,机械基件,-0.78,15.216,10.039,33.3,2.36,2.36,0,0.0,0.0,19.76,2.08,2.12,0,0.0,0.0,7,7,7,0.2672,2.1006,436.33,-11.51,-2,5.94
2025-01-03,603188.SH,亚邦股份,3.26,染料涂料,-5.23,16.358,3.086,58.38,5.14,4.71,-4,0.0,-4.0,61.21,8.85,8.23,-7,-3.0,-7.0,0,-2,-9,-0.1728,-5.3006,293.89,4.17,1,-6.52
2025-03-27,603188.SH,亚邦股份,3.77,染料涂料,-1.05,16.997,6.799,4.66,0.41,0.36,12,12.0,8.0,3.59,0.52,0.5,10,10.0,6.0,0,0,2,0.011,0.2918,829.03,22.16,3,80.02
2025-04-07,603188.SH,亚邦股份,3.77,染料涂料,-10.02,18.052,9.742,21.02,1.85,1.42,0,16.0,0.0,20.45,2.96,2.25,0,13.0,0.0,2,3,3,0.0622,1.6499,684.86,-0.99,0,-3.79
2025-01-23,603189.SH,网达软件,14.52,软件服务,0.62,16.469,5.27,55.71,2.8,2.95,0,0.0,-10.0,34.25,2.9,3.4,0,0.0,-14.0,0,0,0,-0.5067,-3.4897,280.68,4.28,1,6.66
2025-01-16,603191.SH,望变电气,13.05,电气设备,-0.31,15.139,11.793,8.94,0.59,0.66,21,21.0,17.0,7.09,0.72,0.88,2,2.0,0.0,0,0,0,0.0957,0.7333,376.98,-12.19,-3,-18.82
2025-07-18,603191.SH,望变电气,13.51,电气设备,-0.73,16.93,10.187,38.49,2.56,2.44,0,0.0,0.0,30.62,3.1,2.96,0,0.0,0.0,12,10,16,0.3415,2.5278,607.69,-5.04,-2,23.24
2025-05-13,603192.SH,汇得科技,16.77,化工原料,-0.42,15.589,3.927,10.64,0.9,0.98,2,2.0,0.0,10.0,1.13,1.3,0,0.0,0.0,0,0,0,0.1264,0.7537,271.24,-7.29,-3,-15.76
2025-08-11,603192.SH,汇得科技,23.08,化工原料,0.04,20.925,-0.088,27.14,2.29,2.08,0,0.0,0.0,25.97,2.95,2.61,0,0.0,0.0,16,4,4,0.5249,2.2743,462.05,4.91,4,17.35
2025-01-23,603193.SH,润本股份,25.75,日用化工,1.06,15.671,2.651,30.43,2.12,1.96,0,0.0,0.0,26.41,2.4,2.25,0,0.0,0.0,4,5,5,0.5913,2.2963,353.29,-3.21,-2,5.46
2025-03-05,603193.SH,润本股份,29.9,日用化工,2.4,15.106,9.763,57.13,3.99,3.9,0,0.0,0.0,31.73,2.89,2.83,0,0.0,0.0,8,10,10,1.01,3.3779,351.54,2.35,1,-16.95
2025-07-16,603193.SH,润本股份,28.68,日用化工,0.63,20.743,3.819,80.37,5.61,5.48,-7,-3.0,-7.0,50.38,4.59,4.73,-20,-16.0,-20.0,-12,-18,-23,-1.7872,-6.2315,414.31,2.69,3,2.14
2025-05-22,603194.SH,中力股份,32.88,工程机械,-1.26,24.023,2.503,23.89,2.14,2.15,0,0.0,0.0,10.27,1.23,1.36,0,0.0,0.0,0,0,0,-0.1895,-0.5763,240.2,-0.34,0,-10.8
2025-03-12,603196.SH,日播时尚,16.33,服饰,2.7,15.016,11.757,52.81,2.79,2.62,0,0.0,0.0,48.74,4.25,4.14,0,0.0,0.0,2,0,16,0.6268,3.8383,355.81,-4.47,-4,-33.09
2025-06-19,603196.SH,日播时尚,14.63,服饰,-2.07,17.659,11.157,10.39,0.55,0.5,17,17.0,13.0,8.2,0.72,0.63,12,12.0,8.0,0,0,0,-0.0051,-0.0349,385.99,5.69,5,12.34
2025-07-10,603196.SH,日播时尚,16.65,服饰,-1.19,15.625,3.966,48.89,2.58,2.68,0,0.0,0.0,38.79,3.38,3.57,0,0.0,0.0,0,0,0,0.5144,3.0895,256.08,-9.98,-5,-84.45
2025-08-07,603196.SH,日播时尚,19.59,服饰,1.03,15.441,15.441,57.17,3.02,3.03,0,0.0,0.0,26.51,2.31,2.44,0,0.0,0.0,1,3,3,0.6992,3.5692,291.12,-0.93,0,-25.35
2025-01-21,603197.SH,保隆科技,36.59,汽车配件,-0.05,16.005,-1.606,31.88,1.53,1.68,0,0.0,0.0,19.28,1.42,1.69,0,0.0,0.0,0,0,0,-0.592,-1.6179,325.16,0.54,0,0.5
2025-01-10,603200.SH,上海洗霸,22.96,环境保护,-5.59,18.694,15.34,12.49,0.66,0.81,3,3.0,0.0,12.28,1.1,1.28,0,0.0,0.0,0,0,0,-0.0483,-0.2104,415.05,-6.81,-2,8.27
2025-01-22,603200.SH,上海洗霸,25.11,环境保护,-4.09,15.058,13.096,31.62,1.67,1.39,0,8.0,0.0,34.8,3.11,2.59,0,2.0,0.0,0,3,3,0.4458,1.7754,526.47,7.86,4,38.4
2025-02-19,603200.SH,上海洗霸,27.82,环境保护,2.66,20.976,4.665,46.56,2.46,2.62,0,0.0,0.0,38.4,3.43,3.85,0,0.0,0.0,0,0,0,0.956,3.4364,533.16,1.37,4,14.65
2025-04-07,603200.SH,上海洗霸,31.69,环境保护,-10.0,18.077,8.93,55.98,2.95,3.12,0,0.0,0.0,22.37,2.0,2.03,0,0.0,0.0,0,0,0,0.1159,0.3657,363.44,6.59,5,44.59
2025-06-16,603200.SH,上海洗霸,35.63,环境保护,0.34,17.255,5.724,9.72,0.51,0.52,15,15.0,11.0,9.33,0.83,0.84,5,5.0,1.0,0,0,0,-0.1262,-0.3542,305.01,-7.93,-2,18.63
2025-07-09,603200.SH,上海洗霸,47.94,环境保护,-3.81,16.511,12.363,106.03,5.59,5.66,-7,-3.0,-7.0,91.15,8.14,8.41,-9,-5.0,-9.0,10,13,13,3.4337,7.1625,455.77,-5.25,-7,-23.15
2025-07-28,603200.SH,上海洗霸,64.15,环境保护,9.6,16.212,0.305,127.53,6.73,6.7,-20,-16.0,-20.0,82.26,7.35,7.51,-22,-18.0,-22.0,23,12,12,4.9125,7.6578,406.37,2.95,1,4.13
2025-08-25,603200.SH,上海洗霸,74.79,环境保护,10.0,17.018,1.815,103.33,5.45,5.54,-40,-36.0,-40.0,34.0,3.04,3.16,0,0.0,0.0,2,1,1,3.6957,4.9414,383.4,4.8,1,6.05
2025-09-03,603200.SH,上海洗霸,84.7,环境保护,-2.7,28.072,27.47,114.6,6.05,5.8,-47,-43.0,-47.0,61.5,5.49,4.76,-1,0.0,-1.0,9,8,8,5.5468,6.5488,482.89,8.27,4,22.91
2025-02-12,603201.SH,常润股份,14.33,汽车配件,-0.21,15.767,9.801,13.89,0.94,1.04,1,1.0,0.0,11.57,1.22,1.19,0,0.0,0.0,0,0,1,0.0462,0.3224,392.99,-2.01,-2,10.07
2025-06-23,603203.SH,快克智能,23.4,专用机械,3.27,16.228,3.271,6.23,0.38,0.46,21,21.0,17.0,7.15,0.65,0.78,2,16.0,0.0,0,0,0,-0.069,-0.2949,593.56,24.7,3,40.6
2025-04-08,603205.SH,健尔康,25.04,医疗保健,-4.83,15.243,2.647,12.5,2.2,1.6,0,9.0,0.0,14.29,3.41,2.2,0,4.0,0.0,0,-2,-2,-0.4317,-1.724,500.37,6.59,8,33.79
2025-04-18,603205.SH,健尔康,27.72,医疗保健,-2.33,19.964,5.396,25.82,4.54,5.06,0,0.0,-3.0,25.19,6.01,6.77,0,0.0,-3.0,0,0,0,-0.3773,-1.3611,620.27,11.26,3,17.38
2025-03-03,603206.SH,嘉环科技,17.23,通信设备,1.06,16.066,6.232,36.31,3.15,3.69,0,0.0,-5.0,33.15,4.19,5.1,0,0.0,-13.0,0,0,0,0.4245,2.4637,426.49,-16.66,-1,0.3
2025-07-25,603207.SH,小方制药,32.88,化学制药,0.77,16.154,2.984,50.45,4.37,4.59,-12,-8.0,-12.0,29.63,3.2,3.55,0,0.0,-9.0,1,0,0,1.0033,3.0514,386.31,0.99,0,-8.13
2025-02-11,603209.SH,兴通股份,14.59,水运,-0.14,21.114,0.069,29.31,2.53,2.53,0,0.0,0.0,14.92,1.87,1.89,0,0.0,0.0,-6,-5,-5,-0.2589,-1.7745,408.97,-6.45,-3,-4.63
2025-06-13,603209.SH,兴通股份,14.96,水运,-0.53,21.275,0.268,8.64,0.75,0.76,8,8.0,4.0,9.93,1.24,1.23,0,7.0,0.0,0,0,6,0.1052,0.7032,386.6,-0.09,0,36.57
2025-01-13,603211.SH,晋拓股份,14.38,汽车配件,-3.81,16.918,2.295,34.12,1.62,1.68,0,0.0,0.0,32.54,2.59,2.79,0,0.0,0.0,0,0,0,-0.4258,-2.9611,441.5,16.05,4,56.35
2025-03-13,603211.SH,晋拓股份,19.97,汽车配件,-1.09,17.309,10.426,40.97,1.95,1.89,0,0.0,0.0,12.83,1.02,0.96,0,4.0,0.0,0,3,3,0.3696,1.8508,462.13,21.39,3,67.14
2025-01-10,603212.SH,赛伍技术,9.47,塑料,-4.15,17.176,12.54,79.81,3.89,3.78,-4,0.0,-4.0,58.06,4.26,4.3,-5,-1.0,-5.0,-13,-10,-20,-0.5882,-6.2112,276.44,-2.24,-2,-0.81
2025-06-16,603212.SH,赛伍技术,9.57,塑料,2.03,24.479,10.729,7.66,0.37,0.44,9,9.0,5.0,1.94,0.14,0.26,24,24.0,20.0,0,0,0,-0.0154,-0.1609,405.77,1.53,6,17.85
2025-06-26,603212.SH,赛伍技术,12.0,塑料,-3.15,24.758,13.656,69.84,3.41,2.64,0,14.0,0.0,70.4,5.17,4.04,-2,28.0,-2.0,3,3,5,0.5374,4.4783,1518.36,17.38,6,137.72
2025-08-28,603212.SH,赛伍技术,11.48,塑料,0.79,16.608,6.766,8.44,0.41,0.52,10,10.0,6.0,5.41,0.4,0.5,12,12.0,8.0,0,0,0,0.0175,0.1524,366.39,-1.02,-2,-11.07
2025-07-14,603213.SH,镇洋发展,12.4,化工原料,1.97,24.183,8.17,67.18,6.11,6.01,-7,-3.0,-7.0,42.79,6.51,6.44,-5,-1.0,-5.0,26,26,26,0.53,4.2742,420.55,-6.68,-2,2.53
2025-01-27,603214.SH,爱婴室,20.77,百货,-3.53,15.838,12.168,41.45,2.97,3.05,0,0.0,0.0,12.67,1.37,1.51,0,0.0,0.0,0,0,0,0.2274,1.0948,304.64,-2.33,-1,17.98
2025-03-07,603214.SH,爱婴室,20.46,百货,0.39,18.01,-2.5,24.14,1.73,1.66,0,0.0,0.0,26.05,2.81,2.76,0,0.0,0.0,0,0,-1,-0.2994,-1.4633,381.35,-4.13,-2,-5.05
2025-04-01,603214.SH,爱婴室,19.67,百货,-0.71,23.812,8.738,21.7,1.55,1.42,0,2.0,0.0,16.29,1.76,1.69,0,0.0,0.0,0,-3,-3,-0.275,-1.3981,287.41,-11.05,-7,-41.43
2025-02-12,603215.SH,比依股份,17.06,家用电器,1.13,16.933,4.855,17.49,1.25,1.43,0,0.0,0.0,14.57,1.65,2.06,0,0.0,0.0,0,0,0,-0.0114,-0.0668,358.31,8.79,2,8.09
2025-04-08,603215.SH,比依股份,13.19,家用电器,-9.97,15.758,8.561,50.99,3.63,2.85,0,0.0,0.0,55.24,6.25,4.95,-1,0.0,-1.0,0,-3,-5,-0.713,-5.4056,205.65,-4.23,-6,-72.04
2025-06-10,603215.SH,比依股份,16.79,家用电器,-2.1,24.793,6.907,16.87,1.2,1.18,0,0.0,0.0,14.23,1.61,1.72,0,0.0,0.0,1,0,2,0.2436,1.4509,282.68,-3.86,-10,-25.25
2025-08-01,603216.SH,梦天家居,12.88,家居用品,1.74,15.361,4.888,8.01,0.72,0.85,2,2.0,0.0,9.24,1.12,1.32,0,0.0,0.0,0,0,0,0.0571,0.4433,372.39,-18.8,-2,-2.28
2025-09-03,603216.SH,梦天家居,14.13,家居用品,-0.14,16.422,9.364,44.04,3.95,4.15,0,0.0,-10.0,25.36,3.08,3.52,0,0.0,-12.0,0,0,0,0.3358,2.3765,580.27,1.98,4,13.1
2025-01-27,603219.SH,富佳股份,14.55,家用电器,-2.09,16.074,5.951,27.48,1.61,1.65,0,0.0,0.0,21.18,1.81,1.87,0,0.0,0.0,6,0,0,0.2497,1.7162,310.6,-7.81,-4,-22.75
2025-02-18,603219.SH,富佳股份,15.64,家用电器,-2.92,17.351,6.032,53.47,3.13,3.01,0,0.0,0.0,41.2,3.52,3.44,0,0.0,0.0,8,9,9,0.512,3.2737,638.56,7.8,9,56.76
2025-08-11,603219.SH,富佳股份,16.53,家用电器,4.69,25.485,7.342,33.19,1.94,1.72,0,0.0,0.0,27.44,2.34,2.08,0,0.0,0.0,5,4,6,0.3874,2.3436,684.86,5.29,6,46.58
2025-01-23,603220.SH,中贝通信,21.12,通信设备,1.54,15.892,2.323,43.67,3.11,3.4,0,0.0,0.0,33.59,3.92,4.45,0,0.0,0.0,0,0,0,-0.5347,-2.5317,322.09,8.78,2,21.92
2025-02-18,603220.SH,中贝通信,23.41,通信设备,-3.38,16.294,8.23,46.94,3.35,3.39,0,0.0,0.0,51.9,6.05,6.17,0,0.0,-2.0,0,0,4,0.7127,3.0444,548.34,-9.8,-1,19.66
2025-03-27,603221.SH,爱丽家居,9.55,家居用品,-0.62,21.805,0.752,15.46,1.38,1.47,0,0.0,0.0,8.38,1.18,1.29,0,0.0,0.0,0,0,0,0.0493,0.5162,306.84,-2.7,-6,-35.47
2025-08-06,603221.SH,爱丽家居,11.37,家居用品,0.53,20.606,-0.346,7.05,0.63,0.68,5,5.0,1.0,3.45,0.48,0.6,5,5.0,1.0,0,0,0,0.0425,0.3738,617.79,5.25,7,73.96
2025-06-13,603222.SH,济民健康,6.23,医疗保健,-2.35,16.32,12.64,16.29,1.22,1.17,0,4.0,0.0,18.06,2.18,2.11,0,0.0,0.0,0,0,10,0.0695,1.1156,451.33,0.97,0,-28.11
2025-08-06,603222.SH,济民健康,6.83,医疗保健,-2.43,19.293,3.24,23.23,1.74,1.85,0,0.0,0.0,7.94,0.96,1.07,1,1.0,0.0,0,0,0,0.065,0.9517,263.23,2.46,1,-22.42
2025-08-15,603222.SH,济民健康,8.91,医疗保健,10.0,16.327,0.918,47.15,3.53,2.67,0,0.0,0.0,38.55,4.66,3.06,0,6.0,0.0,2,3,3,0.2818,3.1627,940.23,29.16,8,111.38
2025-08-25,603222.SH,济民健康,9.89,医疗保健,-3.61,26.177,24.863,165.54,12.39,11.86,-6,-2.0,-6.0,149.35,18.04,17.47,-6,-2.0,-6.0,8,9,9,1.0009,10.1203,1089.19,3.87,1,28.13
2025-09-03,603222.SH,济民健康,10.47,医疗保健,-8.16,22.049,8.941,152.85,11.44,11.46,-13,-9.0,-13.0,117.43,14.18,14.48,-13,-9.0,-13.0,3,4,4,1.0504,10.0325,692.58,-5.48,-6,-31.49
2025-01-03,603226.SH,菲林格尔,4.22,家居用品,-8.46,15.049,12.621,41.73,3.13,3.21,0,0.0,0.0,39.83,5.95,5.38,0,0.0,0.0,0,0,-5,-0.0934,-2.2133,281.04,4.8,1,-1.11
2025-02-28,603226.SH,菲林格尔,6.6,家居用品,4.1,16.0,8.48,64.9,4.87,4.59,0,0.0,0.0,46.53,6.96,6.65,0,0.0,0.0,2,2,2,0.3024,4.5818,445.16,-5.85,-4,-29.33
2025-04-07,603226.SH,菲林格尔,6.02,家居用品,-10.01,21.324,16.36,48.17,3.62,3.91,0,0.0,0.0,13.85,2.07,2.09,0,0.0,0.0,0,0,0,0.0483,0.8023,316.11,-11.97,-2,1.48
2025-04-22,603226.SH,菲林格尔,6.24,家居用品,2.13,16.29,8.71,21.4,1.61,1.82,0,0.0,0.0,23.16,3.46,3.79,0,0.0,0.0,0,0,0,-0.0703,-1.1266,276.05,-24.18,-3,-34.59
2025-05-23,603226.SH,菲林格尔,7.98,家居用品,3.91,17.098,-3.238,52.85,3.97,3.86,0,0.0,0.0,44.87,6.71,6.7,0,0.0,0.0,3,4,4,0.311,3.8972,281.53,9.8,2,3.05
2025-06-18,603226.SH,菲林格尔,11.27,家居用品,-1.14,15.264,14.986,168.11,12.62,12.18,-7,-3.0,-7.0,139.26,20.82,20.47,-7,-3.0,-7.0,8,9,9,1.1454,10.1633,865.65,2.96,15,45.69
2025-07-16,603226.SH,菲林格尔,12.67,家居用品,1.36,24.218,12.109,117.2,8.8,9.13,-27,-23.0,-27.0,35.89,5.36,6.36,0,0.0,-24.0,1,0,0,0.737,5.8169,295.59,8.55,4,29.77
2025-07-31,603226.SH,菲林格尔,18.52,家居用品,-5.12,28.724,23.777,180.59,13.55,12.72,-38,-34.0,-38.0,128.61,19.22,17.29,-5,-1.0,-5.0,8,10,10,1.8416,9.9438,609.97,9.92,15,40.77
2025-09-01,603226.SH,菲林格尔,22.93,家居用品,-1.21,19.712,10.118,135.6,10.18,10.51,-60,-56.0,-60.0,54.91,8.21,9.08,-27,-23.0,-27.0,6,9,9,1.7002,7.4147,295.47,-3.87,-1,-4.67
2025-01-10,603228.SH,景旺电子,28.45,元器件,-3.56,18.273,1.318,34.1,2.14,2.02,0,0.0,0.0,32.52,3.43,3.33,0,0.0,0.0,1,2,2,0.7812,2.7459,599.23,6.42,1,-24.71
2025-02-10,603228.SH,景旺电子,31.94,元器件,0.79,16.533,2.094,74.97,4.7,5.03,-10,-6.0,-10.0,49.18,5.19,5.91,-10,-6.0,-10.0,0,0,0,1.431,4.4803,483.36,2.03,2,-9.02
2025-05-27,603228.SH,景旺电子,28.34,元器件,-0.67,17.563,6.109,35.04,2.2,2.33,0,0.0,0.0,10.45,1.1,1.38,0,0.0,0.0,0,0,0,-0.2259,-0.7971,393.08,7.33,4,20.36
2025-06-19,603228.SH,景旺电子,32.1,元器件,-1.23,22.631,2.934,32.38,2.03,2.17,0,0.0,0.0,26.66,2.81,3.24,0,0.0,0.0,0,0,0,0.7708,2.4012,483.13,10.75,3,19.38
2025-06-30,603228.SH,景旺电子,41.84,元器件,9.99,19.391,10.014,63.9,4.01,3.15,-1,0.0,-1.0,48.89,5.16,3.75,-1,0.0,-1.0,2,2,3,1.7221,4.1159,783.87,21.47,3,37.15
2025-07-11,603228.SH,景旺电子,47.9,元器件,-3.52,17.46,9.668,162.03,10.16,9.92,-10,-6.0,-10.0,129.91,13.71,13.58,-10,-6.0,-10.0,11,11,12,4.7583,9.9338,496.93,-7.42,-6,-34.94
2025-07-21,603228.SH,景旺电子,56.98,元器件,6.64,25.387,7.485,161.16,10.11,9.93,-16,-12.0,-16.0,113.84,12.01,11.96,-16,-12.0,-16.0,17,17,18,5.3199,9.3364,437.69,1.95,1,-16.82
2025-08-20,603228.SH,景旺电子,55.76,元器件,-2.94,20.351,12.565,94.34,5.92,6.21,-38,-34.0,-38.0,26.97,2.85,2.7,0,0.0,0.0,0,0,0,1.6048,2.878,436.11,-7.14,-2,11.41
2025-09-03,603228.SH,景旺电子,55.1,元器件,0.18,20.507,-0.404,65.18,4.09,4.42,-48,-44.0,-48.0,12.04,1.27,1.77,0,0.0,0.0,0,0,0,1.0214,1.8537,444.59,-6.56,-2,5.38
2025-07-23,603229.SH,奥翔药业,9.42,化学制药,-0.84,22.211,10.947,34.01,1.84,1.79,0,0.0,0.0,23.39,2.06,1.95,0,0.0,0.0,3,8,8,0.1982,2.104,437.43,-0.38,0,10.53
2025-01-09,603232.SH,格尔软件,12.09,软件服务,1.6,24.578,6.503,66.01,3.04,2.87,0,0.0,0.0,71.57,4.74,4.53,-4,0.0,-4.0,0,-5,-7,-0.6132,-5.072,207.1,-2.45,-2,-10.6
2025-06-18,603232.SH,格尔软件,15.2,软件服务,-1.36,17.488,2.363,45.55,2.1,1.96,0,0.0,0.0,34.74,2.3,2.2,0,0.0,0.0,4,0,5,0.46,3.0263,706.42,10.2,4,56.13
2025-01-07,603236.SH,移远通信,61.72,通信设备,-6.17,16.679,5.591,78.29,4.03,4.34,-10,-6.0,-10.0,55.31,4.6,5.26,0,0.0,-10.0,0,0,0,3.2539,5.272,366.91,2.37,1,-19.51
2025-08-19,603236.SH,移远通信,92.34,通信设备,5.53,16.803,3.727,30.46,1.57,1.41,0,0.0,0.0,23.33,1.94,1.62,0,12.0,0.0,1,5,5,1.8315,1.9834,532.43,10.28,3,16.37
2025-04-11,603237.SH,五芳斋,18.13,食品,-0.6,15.82,11.812,5.55,0.49,0.45,28,28.0,24.0,5.03,0.72,0.6,9,9.0,5.0,0,0,0,0.0675,0.3723,697.54,6.68,6,60.35
2025-03-07,603238.SH,诺邦股份,12.76,纺织,-1.54,20.489,-0.473,10.28,0.81,0.8,20,20.0,16.0,7.23,0.88,0.91,2,4.0,0.0,0,4,4,0.0584,0.4577,351.58,-1.01,-1,-2.66
2025-06-04,603239.SH,浙江仙通,13.88,汽车配件,0.95,16.583,5.624,14.18,0.84,0.95,2,2.0,0.0,12.33,1.16,1.39,0,0.0,0.0,0,0,0,0.1014,0.7305,249.56,-2.85,-1,-32.45
2025-09-05,603239.SH,浙江仙通,17.37,汽车配件,3.27,15.984,9.778,19.24,1.14,0.85,0,7.0,0.0,17.4,1.64,1.16,0,2.0,0.0,0,3,3,0.2338,1.346,820.3,10.51,4,42.98
2025-04-25,603255.SH,鼎际得,23.36,化工原料,-1.77,15.611,13.728,79.27,3.85,3.5,-1,0.0,-1.0,79.9,7.43,6.85,-4,0.0,-4.0,-4,-11,-11,-1.6707,-7.152,704.69,8.18,4,17.51
2025-05-22,603256.SH,宏和科技,9.39,玻璃,-1.47,17.086,2.306,34.28,2.27,2.36,0,0.0,0.0,36.12,3.3,3.49,0,0.0,0.0,0,5,5,0.2384,2.5389,319.92,5.01,3,12.5
2025-06-12,603256.SH,宏和科技,11.45,玻璃,-1.12,22.581,9.498,89.84,5.96,6.14,-8,-4.0,-8.0,65.28,5.96,6.46,-7,-3.0,-7.0,0,0,0,0.69,6.0262,546.17,-18.86,-4,-30.09
2025-06-23,603256.SH,宏和科技,13.47,玻璃,-1.54,18.116,7.681,101.52,6.74,6.37,-15,-11.0,-15.0,65.84,6.01,5.59,-14,-10.0,-14.0,3,4,4,0.8375,6.2175,612.08,10.44,3,25.46
